Highest Offense Description,Latitude,Longitude,year
HARASSMENT OF A PUBLIC SERVANT,30.26678154,-97.73824996,2024
AGG ASSAULT,30.45652049,-97.79606239,2024
CRIMINAL TRESPASS,30.34801409,-97.70333819,2024
POSSESSION OF MARIJUANA,30.32377526,-97.67587121,2024
POSSESSION OF MARIJUANA,30.26515705,-97.73259996,2024
FAMILY DISTURBANCE,30.19699581,-97.73600207,2024
FAMILY DISTURBANCE,30.22198405,-97.77185517,2024
DEL CONTROLLED SUB/SYN NARC,30.26454547,-97.73390597,2024
HARASSMENT,30.2047188,-97.63309584,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.23633812,-97.85433773,2024
ASSAULT WITH INJURY,30.28281139,-97.74114647,2024
FAMILY DISTURBANCE,30.4340385,-97.69520764,2024
THEFT,30.17749111,-97.75330375,2024
THEFT BY SHOPLIFTING,30.36256043,-97.71568839,2024
UNLAWFUL CARRYING WEAPON,30.32288947,-97.69905192,2024
IDENTITY THEFT,30.32855872,-97.68760048,2024
CHILD CUSTODY INTERFERE,30.26759804,-97.74584828,2024
POSSESSION OF MARIJUANA,30.23163579,-97.71746641,2024
MAIL THEFT,30.28679201,-97.7439108,2024
THEFT BY SHOPLIFTING,30.39031042,-97.74041376,2024
FAMILY DISTURBANCE,30.26656779,-97.74481445,2024
CRIMINAL MISCHIEF,30.17333611,-97.82530061,2024
POSSESSION OF MARIJUANA,30.20452201,-97.77417686,2024
DEBIT CARD ABUSE,30.41783684,-97.74331643,2024
CRIMINAL MISCHIEF,30.17894323,-97.78432885,2024
POSSESSION OF MARIJUANA,30.26220357,-97.67605466,2024
BURGLARY OF VEHICLE,30.24267237,-97.81697766,2024
THEFT OF BICYCLE,30.36312542,-97.69855238,2024
BURGLARY OF VEHICLE,30.32884413,-97.64198083,2024
CRIMINAL MISCHIEF,30.1550151,-97.73858601,2024
AGG ASSAULT,30.22637821,-97.77442753,2024
AGG ASSAULT,30.18205573,-97.80244618,2024
AUTO THEFT,30.14285508,-97.8057382,2024
AGG ROBBERY/DEADLY WEAPON,30.30981328,-97.68060169,2024
HARASSMENT,30.2633942,-97.7271915,2024
ASSAULT BY CONTACT,30.21059951,-97.66975384,2024
THEFT OF BICYCLE,30.17309324,-97.81433261,2024
FORGERY AND PASSING,30.41306523,-97.74796656,2024
AUTO THEFT,30.24794048,-97.74621029,2024
THEFT,30.19993787,-97.80480201,2024
THEFT BY SHOPLIFTING,30.40256875,-97.72589147,2024
FAMILY DISTURBANCE,30.30179097,-97.64892252,2024
BURGLARY OF RESIDENCE,30.35851647,-97.68549742,2024
GRAFFITI,30.30139853,-97.73586427,2024
THEFT OF BICYCLE,30.24513146,-97.74208192,2024
ASSAULT WITH INJURY,30.37148551,-97.71717801,2024
ASSAULT WITH INJURY,30.3060423,-97.71308485,2024
THEFT FROM AUTO,30.40908073,-97.67770189,2024
INTER EMERG PHONECALL FAM/DATE,30.40359509,-97.70099377,2024
ASSAULT WITH INJURY,30.43379835,-97.66866996,2024
BURGLARY OF VEHICLE,30.31518607,-97.7123547,2024
BURGLARY OF VEHICLE,30.3659152,-97.7872499,2024
VIOL CITY ORDINANCE - WRECKER,30.29627984,-97.78351506,2024
THEFT OF BICYCLE,30.35958051,-97.73741184,2024
THEFT,30.40256875,-97.72589147,2024
THEFT,30.26775294,-97.75093592,2024
CRIMINAL MISCHIEF,30.2437569,-97.86237684,2024
THEFT,30.3314895,-97.70318623,2024
FAMILY DISTURBANCE,30.16447293,-97.82857858,2024
CRASH/FAIL STOP AND RENDER AID,30.23985644,-97.6881301,2024
THEFT OF METAL,30.36067223,-97.66860651,2024
CRIMINAL MISCHIEF,30.27587914,-97.74407044,2024
CRIMINAL MISCHIEF,30.15028477,-97.79551523,2024
THEFT FROM BUILDING,30.34546733,-97.69758233,2024
AUTO THEFT,30.40007889,-97.72693605,2024
MAIL THEFT,30.21656061,-97.76746727,2024
CRIMINAL MISCHIEF,30.29090396,-97.69844483,2024
CRIMINAL TRESPASS,30.26730999,-97.74261779,2024
DWI,30.29288773,-97.8282347,2024
CRIMINAL MISCHIEF,30.17857453,-97.81936855,2024
CRIMINAL MISCHIEF,30.26336306,-97.73649469,2024
FAMILY DISTURBANCE,30.37471904,-97.66797094,2024
AUTO THEFT,30.32410833,-97.72801178,2024
BURGLARY OF VEHICLE,30.4705168,-97.80651783,2024
AUTO THEFT,30.15518244,-97.85484947,2024
BURGLARY NON RESIDENCE,30.26214474,-97.75871207,2024
BURGLARY OF VEHICLE,30.20953061,-97.78439571,2024
THEFT OF BICYCLE,30.26092874,-97.76801803,2024
THEFT BY SHOPLIFTING,30.27883383,-97.74179832,2024
FAMILY DISTURBANCE,30.39208657,-97.68105071,2024
THEFT,30.43514137,-97.66990245,2024
ASSAULT BY THREAT,30.2679761,-97.73761583,2024
IDENTITY THEFT,30.23883442,-97.72979918,2024
CRIMINAL TRESPASS,30.26506475,-97.73862879,2024
THEFT,30.29051167,-97.74465087,2024
DEBIT CARD ABUSE,30.42092143,-97.70967318,2024
AUTO THEFT,30.3759562,-97.66887252,2024
BURGLARY OF VEHICLE,30.15847727,-97.77944712,2024
AUTO THEFT,30.39450156,-97.65221081,2024
MAIL THEFT,30.47599695,-97.79376806,2024
AUTO THEFT,30.41415219,-97.70668725,2024
DWI,30.21227287,-97.7526851,2024
THEFT,30.25648788,-97.73367936,2024
DRIVING WHILE INTOX / FELONY,30.18861141,-97.76551847,2024
CRIMINAL TRESPASS,30.24840653,-97.770904,2024
THEFT FROM BUILDING,30.43498053,-97.74076403,2024
BURGLARY NON RESIDENCE,30.37586377,-97.67794414,2024
THEFT OF LICENSE PLATE,30.40526665,-97.67189551,2024
THEFT BY SHOPLIFTING,30.39031042,-97.74041376,2024
TERRORISTIC THREAT,30.34553616,-97.67878532,2024
EVADING VEHICLE,30.22338277,-97.76259882,2024
HARASSMENT,30.18444161,-97.85367476,2024
THEFT BY SHOPLIFTING,30.30635266,-97.70916489,2024
DWI,30.2015528,-97.76146672,2024
BURGLARY OF VEHICLE,30.17998165,-97.80062014,2024
BURGLARY OF VEHICLE,30.27453346,-97.76892399,2024
MAIL THEFT,30.44139787,-97.74748262,2024
THEFT BY SHOPLIFTING,30.47939973,-97.79936874,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.46042235,-97.80173145,2024
CRIMINAL MISCHIEF,30.35327962,-97.72346266,2024
DOC DISCHARGE GUN - PUB PLACE,30.33351295,-97.69150727,2024
BURGLARY NON RESIDENCE,30.33772526,-97.69545377,2024
BURGLARY OF VEHICLE,30.24786073,-97.77318032,2024
BURGLARY OF VEHICLE,30.41563344,-97.65803337,2024
BURGLARY OF VEHICLE,30.23292136,-97.73739558,2024
THEFT OF BICYCLE,30.26214474,-97.75871207,2024
AUTO THEFT,30.16358776,-97.77878034,2024
AUTO THEFT,30.47883925,-97.76657814,2024
AIRPORT - CRIMINAL TRESPASS,30.2108968,-97.66738645,2024
HARASSMENT,30.3563326,-97.75091119,2024
BURGLARY NON RESIDENCE,30.37586377,-97.67794414,2024
THEFT,30.30490831,-97.74539945,2024
THEFT,30.39027593,-97.7426545,2024
HARASSMENT,30.23443647,-97.69257679,2024
FAMILY DISTURBANCE,30.21870895,-97.66836477,2024
THEFT,30.23431486,-97.81882978,2024
LITTERING,30.2609316,-97.73797948,2024
CRED CARD ABUSE - OTHER,30.27220461,-97.69806164,2024
DWI,30.32520091,-97.6720718,2024
FAMILY DISTURBANCE,30.18350663,-97.77416045,2024
BURGLARY OF VEHICLE,30.3659152,-97.7872499,2024
ASSAULT BY CONTACT,30.43379835,-97.66866996,2024
DATING DISTURBANCE,30.20438795,-97.85972349,2024
PROTECTIVE ORDER,30.15200469,-97.76304144,2024
FRAUD - OTHER,30.22840368,-97.71838693,2024
FAMILY DISTURBANCE,30.26039551,-97.70802192,2024
CRIMINAL TRESPASS,30.20352997,-97.642733,2024
PROTECTIVE ORDER,,,2024
MANF CONTROLLED SUB- SYN NARC,30.34612926,-97.70021529,2024
BURGLARY OF VEHICLE,30.39160411,-97.7324475,2024
ASSAULT ON PUBLIC SERVANT,30.29443151,-97.75792369,2024
BURGLARY OF VEHICLE,30.37378569,-97.7126399,2024
CRIMINAL TRESPASS,30.20059325,-97.68444929,2024
FAMILY DISTURBANCE,30.22478271,-97.69497855,2024
FAMILY DISTURBANCE,30.17880311,-97.7589098,2024
FAMILY DISTURBANCE/PARENTAL,30.29311713,-97.72948855,2024
DISTURBANCE - OTHER,30.26766034,-97.69348674,2024
FAMILY DISTURBANCE,30.30443968,-97.69890257,2024
AUTO THEFT,30.2214994,-97.76180653,2024
POSS OF DRUG PARAPHERNALIA,30.26654723,-97.73618725,2024
FAMILY DISTURBANCE,30.36861074,-97.67103251,2024
DATING DISTURBANCE,30.44145878,-97.78048006,2024
TERRORISTIC THREAT,30.35987625,-97.69035066,2024
FRAUD - OTHER,30.27101559,-97.74347844,2024
CHILD CUSTODY INTERFERE,30.2614042,-97.81178143,2024
BURGLARY OF VEHICLE,30.39459975,-97.7447116,2024
BURGLARY OF VEHICLE,30.32104847,-97.77354003,2024
DISTURBANCE - OTHER,30.31754984,-97.72144276,2024
CRIMINAL MISCHIEF,30.200441,-97.76444731,2024
ARSON,30.26058772,-97.68369043,2024
FAILURE TO IDENTIFY,30.40149814,-97.74678232,2024
THEFT,30.33090738,-97.72463856,2024
AUTO THEFT,30.34602065,-97.69666978,2024
FAMILY DISTURBANCE,30.23897096,-97.78957046,2024
ENGAGING IN ORGANIZED CRIME,30.35731355,-97.6992059,2024
AUTO THEFT,30.20912377,-97.77695552,2024
FAMILY DISTURBANCE,30.43270382,-97.8106323,2024
UNLAWFUL CARRYING WEAPON,30.25138945,-97.69857587,2024
FAMILY DISTURBANCE/PARENTAL,30.19874126,-97.73161737,2024
POSS OF DRUG PARAPHERNALIA,30.27168083,-97.7407419,2024
FAMILY DISTURBANCE,30.25873031,-97.78949026,2024
ASSAULT BY THREAT,30.38191584,-97.68638711,2024
BURGLARY OF VEHICLE,30.27513553,-97.77097402,2024
THEFT OF LICENSE PLATE,30.21461442,-97.74891743,2024
FAMILY DISTURBANCE,30.44340504,-97.76457621,2024
POSS OF DRUG PARAPHERNALIA,30.269543,-97.69635988,2024
DWI,30.16706975,-97.78693045,2024
BURGLARY OF VEHICLE,30.29204788,-97.74963302,2024
FIREARMS ON SCHOOL PROP,30.30742958,-97.68024562,2024
BURGLARY OF RESIDENCE,30.19638936,-97.8581141,2024
CRIMINAL MISCHIEF,30.27486679,-97.7706009,2024
BURGLARY NON RESIDENCE,30.26052444,-97.72659411,2024
POSSESSION OF MARIJUANA,30.27877482,-97.6765967,2024
DOC EXPOSURE,30.26654723,-97.73618725,2024
POSS CONTROLLED SUB/NARCOTIC,30.35080941,-97.70915735,2024
ENGAGING IN ORGANIZED CRIME,30.26745199,-97.73238604,2024
DISTURBANCE - OTHER,30.30433827,-97.73665999,2024
BURGLARY OF VEHICLE,30.40701675,-97.66862329,2024
GRAFFITI,30.26794147,-97.74310781,2024
BURGLARY OF VEHICLE,30.23132154,-97.74069775,2024
THEFT,30.27220461,-97.69806164,2024
UNLAWFUL CARRYING WEAPON,30.26394585,-97.74286648,2024
DISTURBANCE - OTHER,30.29090396,-97.69844483,2024
BURGLARY OF VEHICLE,30.25613806,-97.70400324,2024
MAIL THEFT,30.26978381,-97.74240882,2024
OBTAIN CONTROLLED SUB BY FRAUD,30.17352383,-97.80255884,2024
POSS OF DRUG PARAPHERNALIA,30.37117428,-97.69246122,2024
POSSESSION OF MARIJUANA,30.18451084,-97.8514285,2024
FORGERY AND PASSING,30.35536063,-97.68144851,2024
MAIL THEFT,30.23888051,-97.69762478,2024
CRIMINAL MISCHIEF,30.25590166,-97.73637221,2024
THEFT OF LICENSE PLATE,30.37478533,-97.69432267,2024
ARSON-CRIMINAL MISCHIEF,30.25783951,-97.74705708,2024
FRAUD - OTHER,30.29319225,-97.6283386,2024
POSS OF DRUG PARAPHERNALIA,30.26145441,-97.76982266,2024
THEFT OF LICENSE PLATE,30.21389554,-97.77805793,2024
INDECENT EXPOSURE,30.3155157,-97.66342134,2024
ASSAULT WITH INJURY,30.30432344,-97.716726,2024
FAMILY DISTURBANCE,30.22478271,-97.69497855,2024
CRIMINAL MISCHIEF,30.21962922,-97.82841821,2024
ONLINE IMPERSONATION,30.24409502,-97.6888091,2024
POSSESSION OF MARIJUANA,30.36567036,-97.69591691,2024
ASSAULT BY THREAT,30.21961652,-97.80495825,2024
POSS DANG DRUG,30.33356565,-97.68672757,2024
CRED CARD ABUSE - OTHER,30.22249934,-97.69695383,2024
BURGLARY OF VEHICLE,30.21143155,-97.6638788,2024
HARASSMENT,30.17938079,-97.77579237,2024
HARASSMENT,30.27078931,-97.73257814,2024
THEFT OF LICENSE PLATE,30.24873247,-97.87554797,2024
CRIMINAL TRESPASS,30.2342847,-97.8262707,2024
THEFT BY SHOPLIFTING,30.39283702,-97.74417834,2024
BURGLARY OF VEHICLE,30.21641877,-97.6903047,2024
THEFT,30.25955655,-97.71137458,2024
THEFT OF BICYCLE,30.26432639,-97.73097159,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.48157204,-97.76914102,2024
FRAUD - OTHER,30.3843436,-97.71772376,2024
AUTO THEFT,30.22813316,-97.73116767,2024
POSS OF DRUG PARAPHERNALIA,30.20003265,-97.7778515,2024
FRAUD - OTHER,30.39776719,-97.72673203,2024
CRIMINAL MISCHIEF,30.40262181,-97.72227921,2024
CRIMINAL MISCHIEF,30.23637692,-97.72607711,2024
BURGLARY NON RESIDENCE,30.21607317,-97.74556591,2024
BURGLARY OF VEHICLE,30.17421109,-97.82293551,2024
ROBBERY BY ASSAULT,30.36442773,-97.69460608,2024
FAMILY DISTURBANCE,30.2526407,-97.73235099,2024
AGG ASSAULT,30.25938897,-97.71905582,2024
FRAUD - OTHER,30.2872984,-97.78301708,2024
BURGLARY OF VEHICLE,30.29459113,-97.73639294,2024
HARASSMENT,30.30125617,-97.64794529,2024
BURGLARY OF VEHICLE,30.18452096,-97.76369922,2024
THEFT,30.20200809,-97.6668813,2024
DOC DISPLAY GUN/DEADLY PUB PLC,30.39993335,-97.72329436,2024
TERRORISTIC THREAT,30.35120785,-97.61863109,2024
AUTO THEFT,30.39768819,-97.67250449,2024
FAMILY DISTURBANCE,30.33655654,-97.70859698,2024
THEFT OF LICENSE PLATE,30.22152529,-97.6895949,2024
AUTO THEFT,30.25680559,-97.73917706,2024
AUTO THEFT,30.37065386,-97.71969052,2024
THEFT,30.30039276,-97.63603557,2024
BURGLARY OF VEHICLE,30.30039276,-97.63603557,2024
BURGLARY NON RESIDENCE,30.26975148,-97.75580642,2024
BURGLARY OF VEHICLE,30.22350129,-97.72533837,2024
ROBBERY BY ASSAULT,30.22076807,-97.87785248,2024
FRAUD - OTHER,30.30986287,-97.6670837,2024
CRASH/FAIL STOP AND RENDER AID,30.35549563,-97.70269337,2024
AUTO THEFT,30.25680559,-97.73917706,2024
BURGLARY OF VEHICLE,30.21494929,-97.7537948,2024
BURGLARY OF VEHICLE,30.3659152,-97.7872499,2024
MAIL THEFT,30.28524859,-97.74770124,2024
THEFT,30.28576109,-97.7482928,2024
RESISTING ARREST OR SEARCH,30.35999937,-97.74479978,2024
IDENTITY THEFT,30.22754088,-97.82752892,2024
IDENTITY THEFT,30.15200469,-97.76304144,2024
VIOL CITY ORDINANCE - WRECKER,30.29222184,-97.65192067,2024
THEFT OF SERVICE,30.43289503,-97.65645284,2024
CRUELTY TO ANIMALS,30.4060921,-97.85027091,2024
AUTO THEFT,30.34646485,-97.70759485,2024
FAMILY DISTURBANCE,30.2855793,-97.70997684,2024
ASSAULT WITH INJURY,30.32066653,-97.68766788,2024
BURGLARY OF VEHICLE,30.35928176,-97.75204375,2024
THEFT,30.45105749,-97.80815505,2024
THEFT,30.41009218,-97.6867209,2024
DWI - CHILD PASSENGER,30.34361282,-97.70196463,2024
CRIMINAL TRESPASS,30.40522289,-97.76599338,2024
THEFT OF BICYCLE,30.22866949,-97.73591041,2024
BURGLARY NON RESIDENCE,30.20820562,-97.78346172,2024
AUTO THEFT,30.20200809,-97.6668813,2024
IDENTITY THEFT,30.17410453,-97.83985726,2024
AUTO THEFT,30.20353632,-97.66709877,2024
RAPE,,,2024
POSS CONTROLLED SUB/NARCOTIC,30.22258795,-97.7668511,2024
CRIMINAL TRESPASS,30.36499057,-97.69790197,2024
DWI 2ND,30.25335194,-97.69757824,2024
BURGLARY OF VEHICLE,30.20992203,-97.75422037,2024
CRIMINAL MISCHIEF,30.22453364,-97.67415828,2024
BURGLARY OF VEHICLE,30.3365449,-97.69155742,2024
CRIMINAL MISCHIEF,30.23081132,-97.73357235,2024
FRAUD - OTHER,30.42947874,-97.76176404,2024
BURGLARY OF VEHICLE,30.48157204,-97.76914102,2024
CRIMINAL TRESPASS,30.27011324,-97.7475521,2024
CRIMINAL TRESPASS,30.23206602,-97.7373964,2024
FAMILY DISTURBANCE,30.35833675,-97.75305537,2024
POSS CONTROLLED SUB/NARCOTIC,30.22079055,-97.74464145,2024
ASSAULT BY THREAT,30.25174715,-97.69831584,2024
THEFT OF LICENSE PLATE,30.34997755,-97.71622964,2024
DEL CONTROLLED SUB/NARCOTIC,30.23178511,-97.73358097,2024
BURGLARY OF VEHICLE,30.25314766,-97.73659835,2024
FAMILY DISTURBANCE,30.26810805,-97.68040735,2024
BURGLARY OF VEHICLE,30.23396557,-97.77673189,2024
FAMILY DISTURBANCE,30.20524252,-97.75566255,2024
BURGLARY OF VEHICLE,30.3659152,-97.7872499,2024
ASSAULT BY CONTACT,30.453653,-97.77091572,2024
CRIMINAL TRESPASS,30.27327418,-97.73237177,2024
POSS OF DRUG PARAPHERNALIA,30.27020584,-97.74968842,2024
CRIMINAL MISCHIEF,30.39425547,-97.7414181,2024
HARASSMENT,30.42004712,-97.84416748,2024
THEFT,30.39443036,-97.72737746,2024
AUTO THEFT,30.33038412,-97.68196699,2024
CRIMINAL TRESPASS,30.35875702,-97.69971832,2024
ASSAULT BY THREAT,30.23520584,-97.7913737,2024
AUTO THEFT,30.21169715,-97.66884005,2024
EVADING / VEHICLE PURSUIT,30.285861,-97.6826322,2024
THEFT,30.32619351,-97.69534738,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.30232164,-97.63725272,2024
POSS/PROMO CHILD PORNOGRAPHY,30.26241231,-97.67869451,2024
HARASSMENT,30.40196548,-97.73642287,2024
EVADING / FOOT,30.26713756,-97.73939689,2024
POSS CONTROLLED SUB/NARCOTIC,30.37517136,-97.69062932,2024
FAMILY DISTURBANCE,30.20524252,-97.75566255,2024
CHILD ENDANGERMENT- ABANDONMEN,30.19871838,-97.73468926,2024
CRIMINAL TRESPASS,30.29067402,-97.72674331,2024
HARASSMENT,30.33185927,-97.72127415,2024
BURGLARY OF VEHICLE,30.36700261,-97.84801996,2024
WARRANT ARREST NON TRAFFIC,30.42201692,-97.57769253,2024
THEFT BY SHOPLIFTING,30.39160411,-97.7324475,2024
DATING DISTURBANCE,30.38979111,-97.65120601,2024
ASSAULT WITH INJURY,30.19049955,-97.76943208,2024
FRAUD - OTHER,30.22851053,-97.83394261,2024
DWI,30.26685022,-97.74096351,2024
BURGLARY NON RESIDENCE,30.39450156,-97.65221081,2024
DOC OFFENSIVE GESTURE,30.15295316,-97.85292238,2024
POSS CONTROLLED SUB/NARCOTIC,30.16425826,-97.82997677,2024
CRIMINAL MISCHIEF,30.26366923,-97.7711009,2024
FAILURE TO IDENTIFY,30.27198429,-97.69110289,2024
BURGLARY OF VEHICLE,30.30008402,-97.6881307,2024
AUTO THEFT,30.4433765,-97.66409753,2024
BURGLARY OF VEHICLE,30.21423222,-97.74606174,2024
DWI,30.34266467,-97.76315868,2024
AUTO THEFT,30.36585804,-97.72148565,2024
POSS OF DRUG PARAPHERNALIA,30.229005,-97.80031323,2024
DWI,30.3174178,-97.6904421,2024
CRIMINAL MISCHIEF,30.39214068,-97.70372086,2024
CRIMINAL TRESPASS,30.26835472,-97.73743455,2024
CRIMINAL MISCHIEF,30.26020456,-97.73793249,2024
FORGERY AND PASSING,30.2312046,-97.79250521,2024
EXPLOSIVE ORDNANCE DISPOSAL,30.21343937,-97.73814081,2024
CRIMINAL MISCHIEF,30.44663509,-97.77013732,2024
AUTO THEFT,30.23783528,-97.71317116,2024
CRIMINAL TRESPASS,30.36214765,-97.74590293,2024
DAMAGE CITY VEHICLE,30.3553764,-97.73027835,2024
CRIMINAL MISCHIEF-NO SUSPECT,30.24545233,-97.78204737,2024
FAMILY DISTURBANCE,30.44733663,-97.78589857,2024
CRIMINAL TRESPASS,30.21865323,-97.79755084,2024
UNLAWFUL CARRYING WEAPON,30.38874337,-97.71040916,2024
BURGLARY OF VEHICLE,30.37111089,-97.67474763,2024
DISTURBANCE - OTHER,30.15142727,-97.83287877,2024
UNLAWFUL CARRYING WEAPON,30.36174057,-97.68393092,2024
THEFT OF BICYCLE,30.25214599,-97.76508655,2024
FAMILY DISTURBANCE,30.18471383,-97.81282985,2024
BURGLARY OF VEHICLE,30.25873031,-97.78949026,2024
PROTECTIVE ORDER,30.37266165,-97.71335559,2024
UNLAWFUL CARRYING WEAPON,30.24609204,-97.75097033,2024
CRIMINAL TRESPASS,30.3565084,-97.73686975,2024
FAMILY DISTURBANCE/PARENTAL,30.21864598,-97.76887181,2024
CRIMINAL TRESPASS,30.20941607,-97.7703898,2024
BURGLARY OF VEHICLE,30.3295547,-97.73889504,2024
FAMILY DISTURBANCE,30.19766255,-97.7344327,2024
ASSAULT WITH INJURY,30.36920579,-97.6911639,2024
BURGLARY OF VEHICLE,30.41554675,-97.6747724,2024
AUTO THEFT,30.26657143,-97.71669408,2024
CRIMINAL TRESPASS,30.19394123,-97.76344868,2024
ASSAULT BY THREAT,30.27515598,-97.70101677,2024
INDECENCY WITH A CHILD/CONTACT,,,2024
THEFT OF METAL,30.20032365,-97.76888323,2024
CRED CARD ABUSE - OTHER,30.39242346,-97.74985889,2024
BURGLARY NON RESIDENCE,30.42850976,-97.75911439,2024
ROBBERY BY THREAT,30.20331404,-97.80627466,2024
DOC FIGHTING,30.24048515,-97.72603905,2024
BURGLARY OF VEHICLE,30.37272813,-97.72945156,2024
THEFT,30.22935829,-97.72771085,2024
POSS SYNTHETIC MARIJUANA,30.26654723,-97.73618725,2024
UNLAWFUL CARRYING WEAPON,30.41358272,-97.67568972,2024
FAMILY DISTURBANCE,30.21528909,-97.70182485,2024
THEFT OF LICENSE PLATE,30.23209318,-97.75713136,2024
HARASSMENT,30.16962853,-97.78711941,2024
POSSESSION OF MARIJUANA,30.24443887,-97.75779033,2024
POSSESSION OF MARIJUANA,30.37148551,-97.71717801,2024
POSS OF DRUG PARAPHERNALIA,30.31255268,-97.70919917,2024
FAMILY DISTURBANCE,30.22478271,-97.69497855,2024
BURGLARY NON RESIDENCE,30.33471072,-97.69130642,2024
THEFT BY SHOPLIFTING,30.45465329,-97.82589259,2024
MAIL THEFT,30.22935819,-97.72621907,2024
ROBBERY BY ASSAULT,30.3266811,-97.69244574,2024
DEL CONTROLLED SUB/NARCOTIC,30.37003659,-97.68423907,2024
UNLAWFUL CARRYING WEAPON,30.22823527,-97.7329449,2024
AGG ROBBERY/DEADLY WEAPON,30.37274612,-97.71520256,2024
THEFT FROM AUTO,30.20200809,-97.6668813,2024
THEFT,30.39673595,-97.73053232,2024
CRIMINAL MISCHIEF,30.36166614,-97.74466624,2024
FRAUD - OTHER,30.25277509,-97.78419187,2024
MAIL THEFT,30.21288404,-97.78126087,2024
THEFT OF BICYCLE,30.21475639,-97.71004453,2024
AUTO THEFT,30.34768056,-97.73650168,2024
CRED CARD ABUSE - OTHER,30.22729456,-97.76305212,2024
CRIMINAL MISCHIEF,30.22928776,-97.70367002,2024
BURGLARY OF RESIDENCE,,,2024
BURGLARY OF RESIDENCE,30.34602065,-97.69666978,2024
VIOL OF BOND CONDITIONS,30.27185663,-97.69304878,2024
AUTO THEFT,30.20477387,-97.66960415,2024
HARASSMENT,30.23443647,-97.69257679,2024
CRIMINAL MISCHIEF,30.38571095,-97.6941093,2024
THEFT BY SHOPLIFTING,30.40209047,-97.7256347,2024
DEBIT CARD ABUSE,30.12799405,-97.80135873,2024
CRIMINAL MISCHIEF,30.17665705,-97.78470887,2024
FAMILY DISTURBANCE/PARENTAL,30.28391493,-97.67048466,2024
DWI 2ND,30.33889996,-97.88388556,2024
AIRPORT PLACES WEAPON PROHIBIT,30.20200809,-97.6668813,2024
CHILD ENDANGERMENT- ABANDONMEN,30.39665922,-97.66375058,2024
THEFT OF BICYCLE,30.29206953,-97.74321142,2024
BURGLARY NON RESIDENCE,30.35675349,-97.74736695,2024
FRAUD - OTHER,30.3651852,-97.74555185,2024
CRIMINAL TRESPASS,30.28049976,-97.72197943,2024
BURGLARY NON RESIDENCE,30.34949994,-97.69667299,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.21531609,-97.73968329,2024
BURGLARY OF VEHICLE,30.26336306,-97.73649469,2024
BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,30.21564625,-97.73928174,2024
BURGLARY OF VEHICLE,30.38880625,-97.6448883,2024
THEFT,30.15655616,-97.76152154,2024
AUTO THEFT,30.37925879,-97.65326272,2024
CRIMINAL MISCHIEF-NO SUSPECT,30.25134585,-97.76016265,2024
DWI,30.44660232,-97.81868048,2024
IDENTITY THEFT,30.42938395,-97.69075199,2024
BURGLARY OF VEHICLE,30.20747064,-97.80604244,2024
THEFT,30.26613346,-97.73653423,2024
AUTO THEFT,30.37725515,-97.69940663,2024
ASSAULT BY THREAT,30.35634888,-97.72602459,2024
FAMILY DISTURBANCE,30.26195591,-97.70806821,2024
THEFT BY SHOPLIFTING,30.30178349,-97.69866762,2024
BURGLARY OF VEHICLE,30.26770499,-97.75497387,2024
BURGLARY NON RESIDENCE,30.34135209,-97.69433989,2024
POSS CONTROLLED SUB/NARCOTIC,30.22746261,-97.890243,2024
DAMAGE CITY VEHICLE,30.33872781,-97.70114344,2024
BURGLARY OF VEHICLE,30.23396557,-97.77673189,2024
FAMILY DISTURBANCE,30.31055751,-97.74444596,2024
FAMILY DISTURBANCE,30.37712356,-97.67648833,2024
THEFT OF LICENSE PLATE,30.39438783,-97.67065387,2024
BURGLARY NON RESIDENCE,30.21656061,-97.76746727,2024
FAMILY DISTURBANCE,30.31055751,-97.74444596,2024
CRIMINAL MISCHIEF,30.31830072,-97.70623405,2024
CRIMINAL TRESPASS,30.29005101,-97.62819528,2024
POSS CONTROLLED SUB/NARCOTIC,30.24450788,-97.72963988,2024
GRAFFITI,30.28271073,-97.75442411,2024
ASSAULT WITH INJURY,30.32567226,-97.6776927,2024
FAMILY DISTURBANCE,30.36499057,-97.69790197,2024
CRIMINAL MISCHIEF,30.36281239,-97.70998208,2024
FAMILY DISTURBANCE,30.36964145,-97.67391587,2024
HARASSMENT,30.48940343,-97.77319761,2024
CRIMINAL TRESPASS/IN VEHICLE,30.25978294,-97.74618761,2024
FAMILY DISTURBANCE,30.12786059,-97.79711945,2024
AUTO THEFT,30.23252835,-97.72955108,2024
FAMILY DISTURBANCE,30.177332,-97.82655173,2024
BURGLARY OF VEHICLE,30.39789853,-97.66845966,2024
POSS CONTROLLED SUB/OTHER,30.22136751,-97.76482817,2024
FAMILY DISTURBANCE,30.28010718,-97.72931344,2024
HARASSMENT,30.43216328,-97.6993851,2024
